Orcish Artillery,U,7ED,205/350,Yes,0.49,
Orcish Oriflamme,U,7ED,206/350,Yes,0.49,
Ostracize,C,7ED,153/350,Yes,0.99,
Pacifism,C,7ED,29/350,Yes,1.99,
Pariah,R,7ED,30/350,Yes,7.99,
Patagia Golem,U,7ED,310/350,Yes,0.49,
Persecute,R,7ED,154/350,Yes,5.99,
Phantom Warrior,U,7ED,93/350,Yes,1.49,
Phyrexian Colossus,R,7ED,311/350,Yes,3.99,
Phyrexian Hulk,U,7ED,312/350,Yes,0.49,
Pillage,U,7ED,207/350,Yes,4.99,
Pit Trap,U,7ED,313/350,Yes,0.75,
Plague Beetle,C,7ED,155/350,Yes,0.25,
Plains,C,7ED,341/350,Yes,
Plains,C,7ED,342/350,Yes,
Plains,C,7ED,343/350,Yes,
Plains,C,7ED,344/350,Yes,
Pride of Lions,U,7ED,261/350,Yes,1.49,
Prodigal Sorcerer,C,7ED,94/350,Yes,2.49,
Purify,R,7ED,31/350,Yes,3.99,
Pygmy Pyrosaur,C,7ED,208/350,Yes,0.25,
Pyroclasm,U,7ED,209/350,Yes,19.99,
Pyrotechnics,U,7ED,210/350,Yes,1.49,
Rag Man,R,7ED,156/350,Yes,3.99,
Raging Goblin,C,7ED,211/350,Yes,1.99,
Raise Dead,C,7ED,157/350,Yes,0.75,
Rampant Growth,C,7ED,262/350,Yes,5.99,
Razorfoot Griffin,C,7ED,32/350,Yes,0.25,
Razortooth Rats,C,7ED,158/350,Yes,0.49,
Reckless Embermage,R,7ED,212/350,Yes,3.99,
Reclaim,C,7ED,263/350,Yes,3.99,
Redwood Treefolk,C,7ED,264/350,Yes,0.49,
Reflexes,C,7ED,213/350,Yes,0.25,
Regeneration,C,7ED,265/350,Yes,0.25,
Relentless Assault,R,7ED,214/350,Yes,3.99,
Remove Soul,C,7ED,95/350,Yes,1.99,
Reprisal,U,7ED,33/350,Yes,2.99,
Reprocess,R,7ED,159/350,Yes,4.99,
Revenant,R,7ED,160/350,Yes,3.99,
Reverse Damage,R,7ED,34/350,Yes,4.99,
Rod of Ruin,U,7ED,314/350,Yes,0.49,
Rolling Stones,R,7ED,35/350,Yes,4.99,
Rowen,R,7ED,266/350,Yes,5.99,
Sabretooth Tiger,C,7ED,215/350,Yes,0.25,
Sacred Ground,R,7ED,36/350,Yes,4.99,
Sacred Nectar,C,7ED,37/350,Yes,0.49,
Sage Owl,C,7ED,96/350,Yes,0.49,
Samite Healer,C,7ED,38/350,Yes,0.25,
Sanctimony,U,7ED,39/350,Yes,0.49,
Scathe Zombies,C,7ED,161/350,Yes,0.25,
Scavenger Folk,U,7ED,267/350,Yes,0.49,
Sea Monster,C,7ED,97/350,Yes,0.49,
Seasoned Marshal,U,7ED,40/350,Yes,0.99,
Seeker of Skybreak,C,7ED,268/350,Yes,11.99,
Seismic Assault,R,7ED,216/350,Yes,24.99,
Serpent Warrior,C,7ED,162/350,Yes,0.25,
Serra Advocate,U,7ED,41/350,Yes,19.99,
Serra Angel,R,7ED,42/350,Yes,39.99,
Serra's Embrace,U,7ED,43/350,Yes,1.99,
Shanodin Dryads,C,7ED,269/350,Yes,0.49,
Shatter,C,7ED,217/350,Yes,0.99,
Shield Wall,C,7ED,44/350,Yes,0.25,
Shivan Dragon,R,7ED,218/350,Yes,11.99,
Shock,C,7ED,219/350,Yes,2.99,
Sisay's Ring,U,7ED,315/350,Yes,11.99,
Sky Diamond,U,7ED,316/350,Yes,14.99,
Skyshroud Falcon,C,7ED,45/350,Yes,0.49,
Sleight of Hand,C,7ED,98/350,Yes,24.99,
Soul Feast,U,7ED,163/350,Yes,0.49,
Soul Net,U,7ED,317/350,Yes,0.75,
Southern Paladin,R,7ED,46/350,Yes,7.99,
Spellbook,U,7ED,318/350,Yes,3.99,
Spined Wurm,C,7ED,270/350,Yes,0.25,
Spineless Thug,C,7ED,164/350,Yes,0.25,
Spirit Link,U,7ED,47/350,Yes,2.49,
Spitting Earth,C,7ED,220/350,Yes,0.49,
Squall,C,7ED,271/350,Yes,0.25,
Standing Troops,C,7ED,48/350,Yes,0.25,
Starlight,U,7ED,49/350,Yes,1.49,
Static Orb,R,7ED,319/350,Yes,11.99,
Staunch Defenders,U,7ED,50/350,Yes,0.75,
Steal Artifact,U,7ED,99/350,Yes,1.99,
Stone Rain,C,7ED,221/350,Yes,4.99,
Storm Cauldron,R,7ED,320/350,Yes,9.99,
Storm Crow,C,7ED,100/350,Yes,1.49,
Storm Shaman,U,7ED,222/350,Yes,0.49,
Strands of Night,U,7ED,165/350,Yes,7.99,
Stream of Life,C,7ED,272/350,Yes,0.99,
Stronghold Assassin,R,7ED,166/350,Yes,4.99,
Sudden Impact,U,7ED,223/350,Yes,1.49,
Sulfurous Springs,R,7ED,345/350,Yes,14.99,
Sunweb,R,7ED,51/350,Yes,4.99,
Sustainer of the Realm,U,7ED,52/350,Yes,14.99,
Swamp,C,7ED,346/350,Yes,
Swamp,C,7ED,347/350,Yes,
Swamp,C,7ED,348/350,Yes,
Swamp,C,7ED,349/350,Yes,
Tainted AEther,R,7ED,167/350,Yes,7.99,
Teferi's Puzzle Box,R,7ED,321/350,Yes,11.99,
Telepathic Spies,C,7ED,101/350,Yes,0.25,
Telepathy,U,7ED,102/350,Yes,3.49,
Temporal Adept,R,7ED,103/350,Yes,3.99,
Thieving Magpie,U,7ED,104/350,Yes,2.49,
Thorn Elemental,R,7ED,273/350,Yes,1.99,
Thoughtleech,U,7ED,274/350,Yes,0.99,
Throne of Bone,U,7ED,322/350,Yes,0.75,
Tolarian Winds,C,7ED,105/350,Yes,2.99,
Trained Armodon,C,7ED,275/350,Yes,0.49,
Trained Orgg,R,7ED,224/350,Yes,3.99,
Tranquility,C,7ED,276/350,Yes,0.99,
Treasure Trove,U,7ED,106/350,Yes,1.99,
Treefolk Seedlings,U,7ED,277/350,Yes,1.99,
Tremor,C,7ED,225/350,Yes,0.25,
Twiddle,C,7ED,107/350,Yes,2.99,
Uktabi Wildcats,R,7ED,278/350,Yes,3.99,
Underground River,R,7ED,350/350,Yes,19.99,
Unholy Strength,C,7ED,168/350,Yes,1.99,
Unsummon,C,7ED,108/350,Yes,2.99,
Untamed Wilds,U,7ED,279/350,Yes,1.99,
Venerable Monk,C,7ED,53/350,Yes,0.25,
Vengeance,U,7ED,54/350,Yes,0.49,
Verduran Enchantress,R,7ED,280/350,Yes,11.99,
Vernal Bloom,R,7ED,281/350,Yes,11.99,
Vigilant Drake,C,7ED,109/350,Yes,0.25,
Vizzerdrix,R,7ED,110/350,Yes,9.99,
Volcanic Hammer,C,7ED,226/350,Yes,1.99,
Wall of Air,U,7ED,111/350,Yes,0.99,
Wall of Bone,U,7ED,169/350,Yes,0.49,
Wall of Fire,U,7ED,227/350,Yes,0.49,
Wall of Spears,U,7ED,323/350,Yes,0.49,
Wall of Swords,U,7ED,55/350,Yes,0.49,
Wall of Wonder,R,7ED,112/350,Yes,3.99,
Western Paladin,R,7ED,170/350,Yes,7.99,
Wild Growth,C,7ED,282/350,Yes,19.99,
Wildfire,R,7ED,228/350,Yes,17.99,
Wind Dancer,U,7ED,113/350,Yes,1.49,
Wind Drake,C,7ED,114/350,Yes,0.25,
Wing Snare,U,7ED,283/350,Yes,0.99,
Wood Elves,C,7ED,284/350,Yes,9.99,
Wooden Sphere,U,7ED,324/350,Yes,0.49,
Worship,R,7ED,56/350,Yes,11.99,
Wrath of God,R,7ED,57/350,Yes,119.99,
Yavimaya Enchantress,U,7ED,285/350,Yes,3.99,
Yawgmoth's Edict,U,7ED,171/350,Yes,0.49,
Abyssal Specter,U,8ED,117/350,No,0.49,
Air Elemental,U,8ED,59/350,No,0.25,
Aladdin's Ring,R,8ED,291/350,No,0.49,
Ambition's Cost,U,8ED,118/350,No,0.99,
Anaba Shaman,C,8ED,175/350,No,0.15,
Angel of Mercy,U,8ED,1/350,No,0.49,
Angelic Page,C,8ED,2/350,No,0.25,
Archivist,R,8ED,60/350,No,0.49,
Ardent Militia,U,8ED,3/350,No,0.25,
Avatar of Hope,R,8ED,4/350,No,0.99,
Aven Cloudchaser,C,8ED,5/350,No,0.15,
Aven Fisher,C,8ED,61/350,No,0.15,
Aven Flock,C,8ED,6/350,No,0.15,
Balance of Power,R,8ED,62/350,No,0.49,
Balduvian Barbarians,C,8ED,176/350,No,0.15,
Beast of Burden,R,8ED,292/350,No,0.75,
Birds of Paradise,R,8ED,233/350,No,5.99,
Blanchwood Armor,U,8ED,234/350,No,0.49,
Blaze,U,8ED,177/350,No,0.49,
Blessed Reversal,R,8ED,7/350,No,0.49,
Blinding Angel,R,8ED,8/350,No,2.99,
Blood Moon,R,8ED,178/350,No,19.99,
Bloodshot Cyclops,R,8ED,179/350,No,0.49,
Bog Imp,C,8ED,119/350,No,0.15,
Bog Wraith,U,8ED,120/350,No,0.25,
Boil,U,8ED,180/350,No,0.25,
Boomerang,C,8ED,63/350,No,0.25,
Brass Herald,R,8ED,293/350,No,0.75,
Bribery,R,8ED,64/350,No,17.99,
Call of the Wild,R,8ED,235/350,No,0.99,
Canopy Spider,C,8ED,236/350,No,0.15,
Canyon Wildcat,C,8ED,181/350,No,0.15,
Carrion Wall,U,8ED,121/350,No,0.25,
Catalog,C,8ED,65/350,No,0.15,
Chastise,U,8ED,9/350,No,0.49,
Choke,U,8ED,237/350,No,1.49,
Cinder Wall,C,8ED,182/350,No,0.15,
Circle of Protection: Black,U,8ED,10/350,No,0.25,
Circle of Protection: Blue,U,8ED,11/350,No,0.15,
Circle of Protection: Green,U,8ED,12/350,No,0.15,
Circle of Protection: Red,U,8ED,13/350,No,0.25,
Circle of Protection: White,U,8ED,14/350,No,0.15,
City of Brass,R,8ED,322/350,No,5.99,
Coastal Hornclaw,C,8ED,66/350,No,0.15,
Coastal Piracy,R,8ED,67/350,No,0.75,
Coastal Tower,U,8ED,323/350,No,0.99,
Coat of Arms,R,8ED,294/350,No,9.99,
Coercion,C,8ED,122/350,No,0.15,
Collective Unconscious,R,8ED,238/350,No,1.99,
Concentrate,U,8ED,68/350,No,0.49,
Confiscate,U,8ED,69/350,No,0.25,
Coral Eel,C,8ED,70/350,No,0.15,
Cowardice,R,8ED,71/350,No,0.49,
Craw Wurm,C,8ED,239/350,No,0.15,
Creeping Mold,U,8ED,240/350,No,0.25,
Crossbow Infantry,C,8ED,15/350,No,0.15,
Crystal Rod,U,8ED,295/350,No,0.25,
Curiosity,U,8ED,72/350,No,0.99,
Daring Apprentice,R,8ED,73/350,No,0.49,
Dark Banishing,C,8ED,123/350,No,0.15,
Death Pit Offering,R,8ED,124/350,No,0.75,
Death Pits of Rath,R,8ED,125/350,No,0.75,
Deathgazer,U,8ED,126/350,No,0.25,
Deepwood Ghoul,C,8ED,127/350,No,0.15,
Defense Grid,R,8ED,296/350,No,7.99,
Deflection,R,8ED,74/350,No,0.75,
Dehydration,C,8ED,75/350,No,0.15,
Demolish,U,8ED,183/350,No,0.25,
Demystify,C,8ED,16/350,No,0.15,
Diabolic Tutor,U,8ED,128/350,No,0.49,
Dingus Egg,R,8ED,297/350,No,0.49,
Disrupting Scepter,R,8ED,298/350,No,0.49,
Distorting Lens,R,8ED,299/350,No,0.99,
Diving Griffin,C,8ED,17/350,No,0.25,
Drudge Skeletons,C,8ED,129/350,No,0.15,
Dusk Imp,C,8ED,130/350,No,0.15,
Dwarven Demolition Team,U,8ED,184/350,No,0.25,
Eager Cadet,C,8ED,S1/7,No,0.49,
Eastern Paladin,R,8ED,131/350,No,0.49,
Elfhame Palace,U,8ED,324/350,No,0.49,
Elite Archers,R,8ED,18/350,No,0.49,
Elite Javelineer,U,8ED,19/350,No,0.25,
Elvish Champion,R,8ED,241/350,No,3.99,
Elvish Lyrist,U,8ED,242/350,No,0.25,
Elvish Pioneer,C,8ED,243/350,No,0.25,
Elvish Piper,R,8ED,244/350,No,9.99,
Elvish Scrapper,U,8ED,245/350,No,0.25,
Emperor Crocodile,R,8ED,246/350,No,0.49,
Enormous Baloth,U,8ED,S6/7,No,0.25,
Enrage,U,8ED,185/350,No,0.25,
Ensnaring Bridge,R,8ED,300/350,No,24.99,
Evacuation,R,8ED,76/350,No,1.99,
Execute,U,8ED,132/350,No,0.25,
Fallen Angel,R,8ED,133/350,No,0.75,
Fear,C,8ED,134/350,No,0.15,
Fecundity,U,8ED,247/350,No,0.75,
Fertile Ground,C,8ED,248/350,No,0.25,
Fighting Drake,U,8ED,77/350,No,0.25,
Flash Counter,C,8ED,78/350,No,0.25,
Flashfires,U,8ED,186/350,No,0.25,
Fleeting Image,R,8ED,79/350,No,0.49,
Flight,C,8ED,80/350,No,0.15,
Flying Carpet,R,8ED,301/350,No,0.49,
Fodder Cannon,U,8ED,302/350,No,0.25,
Foratog,U,8ED,249/350,No,0.25,
Forest,C,8ED,347/350,No,
Forest,C,8ED,348/350,No,
Forest,C,8ED,350/350,No,
Forest,C,8ED,349/350,No,
Fugitive Wizard,C,8ED,81/350,No,0.15,
Fungusaur,R,8ED,250/350,No,0.49,
Furnace of Rath,R,8ED,187/350,No,2.49,
Fyndhorn Elder,U,8ED,251/350,No,0.49,
Gaea's Herald,R,8ED,252/350,No,0.99,
Giant Badger,C,8ED,253/350,No,0.15,
Giant Cockroach,C,8ED,135/350,No,0.15,
Giant Growth,C,8ED,254/350,No,0.25,
Giant Octopus,C,8ED,S3/7,No,0.15,
Giant Spider,C,8ED,255/350,No,0.15,
Glorious Anthem,R,8ED,20/350,No,1.49,
Glory Seeker,C,8ED,21/350,No,0.15,
Gluttonous Zombie,U,8ED,136/350,No,0.25,
Goblin Chariot,C,8ED,188/350,No,0.15,
Goblin Glider,U,8ED,189/350,No,0.25,
Goblin King,R,8ED,190/350,No,1.99,
Goblin Raider,C,8ED,191/350,No,0.15,
Grave Pact,R,8ED,137/350,No,9.99,
Gravedigger,C,8ED,138/350,No,0.15,
Grizzly Bears,C,8ED,256/350,No,0.15,
Guerrilla Tactics,U,8ED,192/350,No,0.25,
Hammer of Bogardan,R,8ED,193/350,No,0.49,
Healing Salve,C,8ED,22/350,No,0.15,
Hibernation,U,8ED,82/350,No,0.25,
Hill Giant,C,8ED,194/350,No,0.15,
Holy Day,C,8ED,23/350,No,0.25,
Holy Strength,C,8ED,24/350,No,0.15,
Honor Guard,C,8ED,25/350,No,0.15,
Horned Troll,C,8ED,257/350,No,0.15,
Horned Turtle,C,8ED,83/350,No,0.15,
Howling Mine,R,8ED,303/350,No,2.99,
Hulking Cyclops,U,8ED,195/350,No,0.25,
Hunted Wumpus,U,8ED,258/350,No,0.25,
Index,C,8ED,84/350,No,0.25,
Inferno,R,8ED,196/350,No,0.49,
Inspiration,C,8ED,85/350,No,0.15,
Intrepid Hero,R,8ED,26/350,No,0.99,
Intruder Alarm,R,8ED,86/350,No,3.99,
Invisibility,U,8ED,87/350,No,0.25,
Iron Star,U,8ED,304/350,No,0.25,
Island,C,8ED,335/350,No,
Island,C,8ED,336/350,No,
Island,C,8ED,337/350,No,
Island,C,8ED,338/350,No,
Ivory Cup,U,8ED,305/350,No,0.25,
Ivory Mask,R,8ED,27/350,No,0.99,
Jayemdae Tome,R,8ED,306/350,No,0.49,
Karma,U,8ED,28/350,No,0.25,
Larceny,R,8ED,139/350,No,0.49,
Lava Axe,C,8ED,197/350,No,0.15,
Lava Hounds,R,8ED,198/350,No,0.49,
Lesser Gargadon,U,8ED,199/350,No,0.25,
Lhurgoyf,R,8ED,259/350,No,0.75,
Lightning Blast,U,8ED,200/350,No,0.25,
Lightning Elemental,C,8ED,201/350,No,0.15,
Living Terrain,U,8ED,260/350,No,0.25,
Llanowar Behemoth,U,8ED,261/350,No,0.25,
Lone Wolf,C,8ED,262/350,No,0.25,
Looming Shade,C,8ED,140/350,No,0.15,
Lord of the Undead,R,8ED,141/350,No,9.99,
Lure,U,8ED,263/350,No,0.25,
Maggot Carrier,C,8ED,142/350,No,0.25,
Mahamoti Djinn,R,8ED,88/350,No,0.49,
Mana Clash,R,8ED,202/350,No,0.49,
Mana Leak,C,8ED,89/350,No,0.99,
Maro,R,8ED,264/350,No,0.49,
Master Decoy,C,8ED,29/350,No,0.15,
Master Healer,R,8ED,30/350,No,0.49,
Megrim,U,8ED,143/350,No,0.49,
Merchant of Secrets,C,8ED,90/350,No,0.15,
Merchant Scroll,U,8ED,91/350,No,1.99,
Might of Oaks,R,8ED,265/350,No,0.49,
Millstone,R,8ED,307/350,No,0.49,
Mind Bend,R,8ED,92/350,No,0.49,
Mind Rot,C,8ED,144/350,No,0.15,
Mind Slash,U,8ED,145/350,No,0.25,
Mind Sludge,U,8ED,146/350,No,0.25,
Mogg Sentry,R,8ED,203/350,No,0.49,
Monstrous Growth,C,8ED,266/350,No,0.15,
Moss Monster,C,8ED,267/350,No,0.15,
Mountain,C,8ED,343/350,No,
Mountain,C,8ED,346/350,No,
Mountain,C,8ED,345/350,No,
Mountain,C,8ED,344/350,No,
Murderous Betrayal,R,8ED,147/350,No,0.49,
Nantuko Disciple,C,8ED,268/350,No,0.15,
Natural Affinity,R,8ED,269/350,No,0.49,
Naturalize,C,8ED,270/350,No,0.15,
Nausea,C,8ED,148/350,No,0.15,
Nekrataal,U,8ED,149/350,No,0.25,
Nightmare,R,8ED,150/350,No,0.75,
Noble Purpose,R,8ED,31/350,No,0.99,
Norwood Ranger,C,8ED,271/350,No,0.15,
Obliterate,R,8ED,204/350,No,2.99,
Ogre Taskmaster,U,8ED,205/350,No,0.25,
Okk,R,8ED,206/350,No,0.49,
Oracle's Attendants,R,8ED,32/350,No,0.49,
Orcish Artillery,U,8ED,207/350,No,0.25,
Orcish Spy,C,8ED,208/350,No,0.15,
Pacifism,C,8ED,33/350,No,0.15,
Panic Attack,C,8ED,209/350,No,0.15,
Patagia Golem,U,8ED,308/350,No,0.25,
Peach Garden Oath,U,8ED,34/350,No,0.49,
Persecute,R,8ED,151/350,No,0.99,
Phantom Warrior,U,8ED,93/350,No,0.25,
Phyrexian Arena,R,8ED,152/350,No,9.99,
Phyrexian Colossus,R,8ED,309/350,No,0.49,
Phyrexian Hulk,U,8ED,310/350,No,0.25,
Phyrexian Plaguelord,R,8ED,153/350,No,0.75,
Plague Beetle,C,8ED,154/350,No,0.15,
Plague Wind,R,8ED,155/350,No,3.99,
Plains,C,8ED,331/350,No,
Plains,C,8ED,333/350,No,
Plains,C,8ED,334/350,No,
Plains,C,8ED,332/350,No,
Planar Portal,R,8ED,311/350,No,3.99,
Plow Under,R,8ED,272/350,No,1.99,
Primeval Force,R,8ED,273/350,No,0.49,
Primeval Shambler,U,8ED,156/350,No,0.25,
Puppeteer,U,8ED,94/350,No,0.25,
Pyroclasm,U,8ED,210/350,No,1.49,
Pyrotechnics,U,8ED,211/350,No,0.25,
Raging Goblin,C,8ED,212/350,No,0.25,
Rain of Blades,U,8ED,35/350,No,0.25,
Raise Dead,C,8ED,157/350,No,0.15,
Rampant Growth,C,8ED,274/350,No,0.25,
Ravenous Rats,C,8ED,158/350,No,0.25,
Razorfoot Griffin,C,8ED,36/350,No,0.15,
Redeem,C,8ED,37/350,No,0.15,
Reflexes,C,8ED,213/350,No,0.15,
Regeneration,C,8ED,275/350,No,0.15,
Relentless Assault,R,8ED,214/350,No,0.49,
Remove Soul,C,8ED,95/350,No,0.15,
Revive,U,8ED,276/350,No,0.49,
Rewind,U,8ED,96/350,No,0.49,
Rhox,R,8ED,277/350,No,0.75,
Ridgeline Rager,C,8ED,215/350,No,0.15,
Rod of Ruin,U,8ED,312/350,No,0.25,
Rolling Stones,R,8ED,38/350,No,0.99,
Royal Assassin,R,8ED,159/350,No,0.99,
Rukh Egg,R,8ED,216/350,No,0.49,
Rushwood Dryad,C,8ED,278/350,No,0.15,
Sabretooth Tiger,C,8ED,217/350,No,0.15,
Sacred Ground,R,8ED,39/350,No,0.49,
Sacred Nectar,C,8ED,40/350,No,0.15,
Sage of Lat-Nam,R,8ED,97/350,No,0.49,
Sage Owl,C,8ED,98/350,No,0.15,
Salt Marsh,U,8ED,325/350,No,0.99,
Samite Healer,C,8ED,41/350,No,0.15,
Sanctimony,U,8ED,42/350,No,0.25,
Savannah Lions,R,8ED,43/350,No,0.99,
Scathe Zombies,C,8ED,160/350,No,0.15,
Sea Eagle,C,8ED,S4/7,No,0.49,
Sea Monster,C,8ED,99/350,No,0.15,
Searing Wind,R,8ED,218/350,No,0.99,
Seasoned Marshal,U,8ED,44/350,No,0.25,
Seismic Assault,R,8ED,219/350,No,1.49,
Serpent Warrior,C,8ED,161/350,No,0.15,
Serra Angel,R,8ED,45/350,No,0.49,
Sever Soul,U,8ED,162/350,No,0.25,
Severed Legion,C,8ED,163/350,No,0.15,
Shatter,C,8ED,220/350,No,0.15,
Shifting Sky,R,8ED,100/350,No,0.49,
Shivan Dragon,R,8ED,221/350,No,0.49,
Shivan Oasis,U,8ED,326/350,No,0.49,
Shock,C,8ED,222/350,No,0.25,
Shock Troops,C,8ED,223/350,No,0.15,
Silverback Ape,U,8ED,S7/7,No,0.99,
Sizzle,C,8ED,224/350,No,0.25,
Skull of Orm,R,8ED,313/350,No,0.75,
Slay,U,8ED,164/350,No,0.25,
Sneaky Homunculus,C,8ED,101/350,No,0.15,
Solidarity,C,8ED,46/350,No,0.15,
Soul Feast,U,8ED,165/350,No,0.25,
Spellbook,U,8ED,314/350,No,0.99,
Spiketail Hatchling,U,8ED,102/350,No,0.25,
Spined Wurm,C,8ED,279/350,No,0.15,
Spineless Thug,C,8ED,166/350,No,0.15,
Spirit Link,U,8ED,47/350,No,0.49,
Spitting Spider,U,8ED,280/350,No,0.25,
Spreading Algae,U,8ED,281/350,No,0.25,
Standing Troops,C,8ED,48/350,No,0.15,
Star Compass,U,8ED,315/350,No,0.49,
Staunch Defenders,U,8ED,49/350,No,0.25,
Steal Artifact,U,8ED,103/350,No,0.25,
Stone Rain,C,8ED,225/350,No,0.25,
Storm Crow,C,8ED,104/350,No,0.15,
Story Circle,R,8ED,50/350,No,1.99,
Stream of Life,U,8ED,282/350,No,0.15,
Sudden Impact,U,8ED,226/350,No,0.25,
Suntail Hawk,C,8ED,51/350,No,0.15,
Sunweb,R,8ED,52/350,No,0.49,
Swamp,C,8ED,341/350,No,
Swamp,C,8ED,342/350,No,
Swamp,C,8ED,340/350,No,
Swamp,C,8ED,339/350,No,
Swarm of Rats,U,8ED,167/350,No,0.99,
Sword Dancer,U,8ED,53/350,No,0.25,
Teferi's Puzzle Box,R,8ED,316/350,No,1.99,
Telepathy,U,8ED,105/350,No,0.25,
Temporal Adept,R,8ED,106/350,No,0.99,
Thieves' Auction,R,8ED,227/350,No,0.49,
Thieving Magpie,U,8ED,107/350,No,0.25,
Thorn Elemental,R,8ED,283/350,No,0.99,
Throne of Bone,U,8ED,317/350,No,0.25,
Tidal Kraken,R,8ED,108/350,No,0.99,
Trade Routes,R,8ED,109/350,No,0.49,
Trained Armodon,C,8ED,284/350,No,0.15,
Treasure Trove,U,8ED,110/350,No,0.25,
Tremor,C,8ED,228/350,No,0.15,
Tundra Wolves,C,8ED,54/350,No,0.15,
Twiddle,C,8ED,111/350,No,0.25,
Two-Headed Dragon,R,8ED,229/350,No,1.99,
Underworld Dreams,R,8ED,168/350,No,2.99,
Unholy Strength,C,8ED,169/350,No,0.15,
Unsummon,C,8ED,112/350,No,0.15,
Urborg Volcano,U,8ED,327/350,No,0.49,
Urza's Armor,R,8ED,318/350,No,0.49,
Urza's Mine,U,8ED,328/350,No,1.99,
Urza's Power Plant,U,8ED,329/350,No,1.99,
Urza's Tower,U,8ED,330/350,No,1.99,
Vampiric Spirit,R,8ED,170/350,No,0.49,
Venerable Monk,C,8ED,55/350,No,0.15,
Vengeance,U,8ED,S2/7,No,0.25,
Verduran Enchantress,R,8ED,285/350,No,0.99,
Vernal Bloom,R,8ED,286/350,No,2.99,
Vexing Arcanix,R,8ED,319/350,No,0.49,
Viashino Sandstalker,U,8ED,230/350,No,0.25,
Vicious Hunger,C,8ED,171/350,No,0.15,
Vine Trellis,C,8ED,287/350,No,0.25,
Vizzerdrix,R,8ED,S5/7,No,0.49,
Volcanic Hammer,C,8ED,231/350,No,0.25,
Wall of Air,U,8ED,113/350,No,0.25,
Wall of Spears,U,8ED,320/350,No,0.25,
Wall of Stone,U,8ED,232/350,No,0.49,
Wall of Swords,U,8ED,56/350,No,0.25,
Warped Devotion,R,8ED,172/350,No,0.75,
Western Paladin,R,8ED,173/350,No,0.49,
Wind Drake,C,8ED,114/350,No,0.15,
Wing Snare,U,8ED,288/350,No,0.25,
Wood Elves,C,8ED,289/350,No,0.49,
Wooden Sphere,U,8ED,321/350,No,0.25,
Worship,R,8ED,57/350,No,2.99,
Wrath of God,R,8ED,58/350,No,7.99,
Wrath of Marit Lage,U,8ED,115/350,No,0.25,
Yavimaya Enchantress,U,8ED,290/350,No,0.49,
Zombify,U,8ED,174/350,No,0.99,
Zur's Weirding,R,8ED,116/350,No,0.49,
Abyssal Specter,U,8ED,117/350,Yes,0.75,
Air Elemental,U,8ED,59/350,Yes,0.49,
Aladdin's Ring,R,8ED,291/350,Yes,1.99,
Ambition's Cost,U,8ED,118/350,Yes,19.99,
Anaba Shaman,C,8ED,175/350,Yes,0.25,
Angel of Mercy,U,8ED,1/350,Yes,2.99,
Angelic Page,C,8ED,2/350,Yes,0.75,
Archivist,R,8ED,60/350,Yes,2.99,
Ardent Militia,U,8ED,3/350,Yes,0.49,
Avatar of Hope,R,8ED,4/350,Yes,2.99,
Aven Cloudchaser,C,8ED,5/350,Yes,0.25,
Aven Fisher,C,8ED,61/350,Yes,0.25,
Aven Flock,C,8ED,6/350,Yes,0.25,
Balance of Power,R,8ED,62/350,Yes,1.99,
Balduvian Barbarians,C,8ED,176/350,Yes,0.25,
Beast of Burden,R,8ED,292/350,Yes,1.99,
Birds of Paradise,R,8ED,233/350,Yes,59.99,
Blanchwood Armor,U,8ED,234/350,Yes,2.49,
Blaze,U,8ED,177/350,Yes,0.75,
Blessed Reversal,R,8ED,7/350,Yes,1.99,
Blinding Angel,R,8ED,8/350,Yes,11.99,
Blood Moon,R,8ED,178/350,Yes,59.99,
Bloodshot Cyclops,R,8ED,179/350,Yes,1.99,
Bog Imp,C,8ED,119/350,Yes,0.25,
Bog Wraith,U,8ED,120/350,Yes,0.49,
Boil,U,8ED,180/350,Yes,1.99,
Boomerang,C,8ED,63/350,Yes,1.99,
Brass Herald,R,8ED,293/350,Yes,1.99,
Bribery,R,8ED,64/350,Yes,59.99,
Call of the Wild,R,8ED,235/350,Yes,2.99,
Canopy Spider,C,8ED,236/350,Yes,0.25,
Canyon Wildcat,C,8ED,181/350,Yes,0.25,
Carrion Wall,U,8ED,121/350,Yes,0.49,
Catalog,C,8ED,65/350,Yes,0.25,
Chastise,U,8ED,9/350,Yes,0.75,
Choke,U,8ED,237/350,Yes,14.99,
Cinder Wall,C,8ED,182/350,Yes,0.25,
Circle of Protection: Black,U,8ED,10/350,Yes,0.49,
Circle of Protection: Blue,U,8ED,11/350,Yes,0.75,
Circle of Protection: Green,U,8ED,12/350,Yes,0.75,
Circle of Protection: Red,U,8ED,13/350,Yes,0.75,
Circle of Protection: White,U,8ED,14/350,Yes,0.49,
City of Brass,R,8ED,322/350,Yes,29.99,
Coastal Hornclaw,C,8ED,66/350,Yes,0.25,
Coastal Piracy,R,8ED,67/350,Yes,3.49,
Coastal Tower,U,8ED,323/350,Yes,2.49,
Coat of Arms,R,8ED,294/350,Yes,14.99,
Coercion,C,8ED,122/350,Yes,0.25,
Collective Unconscious,R,8ED,238/350,Yes,4.99,
Concentrate,U,8ED,68/350,Yes,2.49,
Confiscate,U,8ED,69/350,Yes,1.99,
Coral Eel,C,8ED,70/350,Yes,0.25,
Cowardice,R,8ED,71/350,Yes,1.99,
